b,ccnum,ccty,loa,k,Nind,cty_lab,region_lab,area_lab,ind_lab,misind_lab,measure_lab,agec2_lab,hship_lab,ciint_lab,survey,year,data_source,w_region,subg,nosubnat,measure,cty_2,,,,,,,,,,,,,,,,,,,,,
0.2454518,,BTN,area,66%,33,Bhutan,,Urban,Life satisfaction,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.5421068,,BTN,area,66%,33,Bhutan,,Rural,Positive emotions,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.5239291,,BTN,area,66%,33,Bhutan,,Urban,Positive emotions,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.5178337,,BTN,area,66%,33,Bhutan,,Rural,Negative emotions,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.5622190,,BTN,area,66%,33,Bhutan,,Urban,Negative emotions,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.6956733,,BTN,area,66%,33,Bhutan,,Rural,Spirituality,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.7273862,,BTN,area,66%,33,Bhutan,,Urban,Spirituality,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.1629426,,BTN,area,66%,33,Bhutan,,Rural,Mental health,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.1400606,,BTN,area,66%,33,Bhutan,,Urban,Mental health,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.5623175,,BTN,area,66%,33,Bhutan,,Rural,Self-reported health status,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.5453823,,BTN,area,66%,33,Bhutan,,Urban,Self-reported health status,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.1363873,,BTN,area,66%,33,Bhutan,,Rural,Healthy days,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.1460536,,BTN,area,66%,33,Bhutan,,Urban,Healthy days,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.1622215,,BTN,area,66%,33,Bhutan,,Rural,Disability,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.1436034,,BTN,area,66%,33,Bhutan,,Urban,Disability,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.6787432,,BTN,area,66%,33,Bhutan,,Rural,Work,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.6330230,,BTN,area,66%,33,Bhutan,,Urban,Work,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.2855424,,BTN,area,66%,33,Bhutan,,Rural,Sleep,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.4383888,,BTN,area,66%,33,Bhutan,,Urban,Sleep,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.6867260,,BTN,area,66%,33,Bhutan,,Rural,Literacy,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.4207124,,BTN,area,66%,33,Bhutan,,Urban,Literacy,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.8279614,,BTN,area,66%,33,Bhutan,,Rural,Schooling,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.5581680,,BTN,area,66%,33,Bhutan,,Urban,Schooling,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.9716597,,BTN,area,66%,33,Bhutan,,Rural,Knowledge,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.9568482,,BTN,area,66%,33,Bhutan,,Urban,Knowledge,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.0163107,,BTN,area,66%,33,Bhutan,,Rural,Values,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.0156222,,BTN,area,66%,33,Bhutan,,Urban,Values,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.0578240,,BTN,area,66%,33,Bhutan,,Rural,Speak native language,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.0644870,,BTN,area,66%,33,Bhutan,,Urban,Speak native language,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.5999585,,BTN,area,66%,33,Bhutan,,Rural,Cultural participation,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.7292570,,BTN,area,66%,33,Bhutan,,Urban,Cultural participation,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.4212247,,BTN,area,66%,33,Bhutan,,Rural,Artisan skills,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.4200062,,BTN,area,66%,33,Bhutan,,Urban,Artisan skills,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.5286802,,BTN,area,66%,33,Bhutan,,Rural,Driglam Namzha,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.7055280,,BTN,area,66%,33,Bhutan,,Urban,Driglam Namzha,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.6806931,,BTN,area,66%,33,Bhutan,,Rural,Government performance,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.7496160,,BTN,area,66%,33,Bhutan,,Urban,Government performance,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.5013411,,BTN,area,66%,33,Bhutan,,Rural,Fundamental rights,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.5737908,,BTN,area,66%,33,Bhutan,,Urban,Fundamental rights,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.6008123,,BTN,area,66%,33,Bhutan,,Rural,Services,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.2435122,,BTN,area,66%,33,Bhutan,,Urban,Services,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.4114599,,BTN,area,66%,33,Bhutan,,Rural,Political participation,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.9165776,,BTN,area,66%,33,Bhutan,,Urban,Political participation,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.5973047,,BTN,area,66%,33,Bhutan,,Rural,Donations (time & money),,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.8051929,,BTN,area,66%,33,Bhutan,,Urban,Donations (time & money),,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.5690935,,BTN,area,66%,33,Bhutan,,Rural,Community relationship,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.7823706,,BTN,area,66%,33,Bhutan,,Urban,Community relationship,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.1228747,,BTN,area,66%,33,Bhutan,,Rural,Family,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.1329923,,BTN,area,66%,33,Bhutan,,Urban,Family,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.0835512,,BTN,area,66%,33,Bhutan,,Rural,Safety,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.1619616,,BTN,area,66%,33,Bhutan,,Urban,Safety,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.0638885,,BTN,area,66%,33,Bhutan,,Rural,Ecological issues,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.2849832,,BTN,area,66%,33,Bhutan,,Urban,Ecological issues,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.1083341,,BTN,area,66%,33,Bhutan,,Rural,Urbanisation issues,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.3399568,,BTN,area,66%,33,Bhutan,,Urban,Urbanisation issues,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.2657111,,BTN,area,66%,33,Bhutan,,Rural,Resp. towards environment,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.2394529,,BTN,area,66%,33,Bhutan,,Urban,Resp. towards environment,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.5549725,,BTN,area,66%,33,Bhutan,,Rural,Wildlife damage (rural),,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.0367164,,BTN,area,66%,33,Bhutan,,Urban,Wildlife damage (rural),,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.2935241,,BTN,area,66%,33,Bhutan,,Rural,Assets,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.1721135,,BTN,area,66%,33,Bhutan,,Urban,Assets,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.6107273,,BTN,area,66%,33,Bhutan,,Rural,Housing,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.3943054,,BTN,area,66%,33,Bhutan,,Urban,Housing,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.6541077,,BTN,area,66%,33,Bhutan,,Rural,HH per capita income,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
0.2260415,,BTN,area,66%,33,Bhutan,,Urban,HH per capita income,,Censored headcount ratio (dep),,,,GNH Survey 2015,2015,CBS,South Asia,,,hdk,BT,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0292866,,BTN,area,66%,33,Bhutan,,Rural,Life satisfaction,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0316708,,BTN,area,66%,33,Bhutan,,Urban,Life satisfaction,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.009308,,BTN,area,66%,33,Bhutan,,Rural,Positive emotions,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0098224,,BTN,area,66%,33,Bhutan,,Urban,Positive emotions,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0101454,,BTN,area,66%,33,Bhutan,,Rural,Negative emotions,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0097819,,BTN,area,66%,33,Bhutan,,Urban,Negative emotions,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0147871,,BTN,area,66%,33,Bhutan,,Rural,Spirituality,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0141612,,BTN,area,66%,33,Bhutan,,Urban,Spirituality,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0294745,,BTN,area,66%,33,Bhutan,,Rural,Mental health,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0305795,,BTN,area,66%,33,Bhutan,,Urban,Mental health,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0055342,,BTN,area,66%,33,Bhutan,,Rural,Self-reported health status,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0060293,,BTN,area,66%,33,Bhutan,,Urban,Self-reported health status,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0296631,,BTN,area,66%,33,Bhutan,,Rural,Healthy days,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0303401,,BTN,area,66%,33,Bhutan,,Urban,Healthy days,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0291393,,BTN,area,66%,33,Bhutan,,Rural,Disability,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0304381,,BTN,area,66%,33,Bhutan,,Urban,Disability,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0228073,,BTN,area,66%,33,Bhutan,,Rural,Work,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0286118,,BTN,area,66%,33,Bhutan,,Urban,Work,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0421526,,BTN,area,66%,33,Bhutan,,Rural,Sleep,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0388964,,BTN,area,66%,33,Bhutan,,Urban,Sleep,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0119678,,BTN,area,66%,33,Bhutan,,Rural,Literacy,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0200945,,BTN,area,66%,33,Bhutan,,Urban,Literacy,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0071888,,BTN,area,66%,33,Bhutan,,Rural,Schooling,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0166381,,BTN,area,66%,33,Bhutan,,Urban,Schooling,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0020292,,BTN,area,66%,33,Bhutan,,Rural,Knowledge,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0028443,,BTN,area,66%,33,Bhutan,,Urban,Knowledge,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0273816,,BTN,area,66%,33,Bhutan,,Rural,Values,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0273409,,BTN,area,66%,33,Bhutan,,Urban,Values,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0211328,,BTN,area,66%,33,Bhutan,,Rural,Speak native language,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0210319,,BTN,area,66%,33,Bhutan,,Urban,Speak native language,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0164869,,BTN,area,66%,33,Bhutan,,Rural,Cultural participation,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0126125,,BTN,area,66%,33,Bhutan,,Urban,Cultural participation,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0211654,,BTN,area,66%,33,Bhutan,,Rural,Artisan skills,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0202404,,BTN,area,66%,33,Bhutan,,Urban,Artisan skills,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0108457,,BTN,area,66%,33,Bhutan,,Rural,Driglam Namzha,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.006949,,BTN,area,66%,33,Bhutan,,Urban,Driglam Namzha,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0039307,,BTN,area,66%,33,Bhutan,,Rural,Government performance,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0033487,,BTN,area,66%,33,Bhutan,,Urban,Government performance,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0057793,,BTN,area,66%,33,Bhutan,,Rural,Fundamental rights,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0055513,,BTN,area,66%,33,Bhutan,,Urban,Fundamental rights,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0223508,,BTN,area,66%,33,Bhutan,,Rural,Services,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0371129,,BTN,area,66%,33,Bhutan,,Urban,Services,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.028427,,BTN,area,66%,33,Bhutan,,Rural,Political participation,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0061897,,BTN,area,66%,33,Bhutan,,Urban,Political participation,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0165911,,BTN,area,66%,33,Bhutan,,Rural,Donations (time & money),,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0096658,,BTN,area,66%,33,Bhutan,,Urban,Donations (time & money),,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0110631,,BTN,area,66%,33,Bhutan,,Rural,Community relationship,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0065752,,BTN,area,66%,33,Bhutan,,Urban,Community relationship,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0200726,,BTN,area,66%,33,Bhutan,,Rural,Family,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0203999,,BTN,area,66%,33,Bhutan,,Urban,Family,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0310667,,BTN,area,66%,33,Bhutan,,Rural,Safety,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0296412,,BTN,area,66%,33,Bhutan,,Urban,Safety,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0103948,,BTN,area,66%,33,Bhutan,,Rural,Ecological issues,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0083852,,BTN,area,66%,33,Bhutan,,Urban,Ecological issues,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0405167,,BTN,area,66%,33,Bhutan,,Rural,Urbanisation issues,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0336345,,BTN,area,66%,33,Bhutan,,Urban,Urbanisation issues,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0086765,,BTN,area,66%,33,Bhutan,,Rural,Resp. towards environment,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0090645,,BTN,area,66%,33,Bhutan,,Urban,Resp. towards environment,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0225619,,BTN,area,66%,33,Bhutan,,Rural,Wildlife damage (rural),,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0431307,,BTN,area,66%,33,Bhutan,,Urban,Wildlife damage (rural),,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0283845,,BTN,area,66%,33,Bhutan,,Rural,Assets,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0332811,,BTN,area,66%,33,Bhutan,,Urban,Assets,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0188451,,BTN,area,66%,33,Bhutan,,Rural,Housing,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0271968,,BTN,area,66%,33,Bhutan,,Urban,Housing,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0173565,,BTN,area,66%,33,Bhutan,,Rural,HH per capita income,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0317737,,BTN,area,66%,33,Bhutan,,Urban,HH per capita income,,Absolute contribution (suf),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0302538,,BTN,area,66%,33,Bhutan,,Rural,Life satisfaction,,Absolute contribution (suf. adj),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0329093,,BTN,area,66%,33,Bhutan,,Urban,Life satisfaction,,Absolute contribution (suf. adj),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
0.0123067,,BTN,area,66%,33,Bhutan,,Rural,Positive emotions,,Absolute contribution (suf. adj),,,,GNH Survey 2015,2015,CBS,South Asia,,,actb,BT,,,,,,,,,,,,,,,,,,,,,
